index,Xt,Yt,Zt,Vxt,Vyt,Vzt,X0,Y0,Z0,Vx0,Vy0,Vz0,M_mw(1e12 M_sun),M_lmc(1e10 M_sun),concentration(c),flattening(q)
1624,-1.21,-40.03,-28.18,-56.47,-211.24,200.55,32.53,266.09,28.67,0.3,-64.66,-66.05,1.021,8.003,6.314,0.934
1625,-0.7,-41.25,-28.87,-58.02,-227.56,230.17,64.76,397.28,-128.01,-24.01,-184.2,16.8,0.528,19.106,10.254,0.892
1626,-1.35,-41.73,-27.33,-56.35,-230.23,252.26,25.51,260.84,68.8,3.59,-42.73,-81.98,1.141,8.858,14.86,0.733
1627,-0.79,-39.12,-27.4,-59.21,-223.66,213.66,34.6,305.96,22.2,-3.16,-96.67,-59.97,0.823,16.16,9.396,1.017
1628,-0.36,-38.94,-25.97,-48.15,-200.35,204.19,18.77,263.38,35.02,4.01,-68.52,-63.53,0.703,14.898,11.928,1.302
1629,-1.03,-41.47,-25.46,-57.17,-225.08,226.75,47.84,361.88,-28.52,-13.1,-147.06,-35.16,0.635,18.166,12.538,0.829
1630,-0.32,-39.1,-28.04,-63.58,-224.04,248.99,82.04,404.86,-199.4,-34.75,-193.82,52.0,0.593,20.983,6.231,0.566
1631,-0.85,-40.64,-26.97,-57.79,-224.08,223.21,48.63,351.82,-44.47,-12.8,-138.28,-30.06,0.808,18.899,6.605,0.909
1632,-1.05,-41.26,-26.81,-59.59,-223.28,246.63,40.82,303.14,8.46,-3.95,-87.34,-64.38,1.159,10.297,9.059,0.684
1633,-1.41,-42.67,-28.12,-65.71,-229.02,255.12,53.23,346.43,-19.04,-11.69,-125.25,-49.4,0.99,15.722,12.699,0.665
1634,-0.86,-44.73,-25.77,-60.06,-226.37,225.17,58.02,392.23,-91.46,-19.92,-177.35,-2.72,0.591,17.046,9.617,0.939
1635,-1.35,-41.54,-26.79,-58.6,-224.61,232.3,46.35,328.15,-8.8,-7.41,-110.41,-54.0,1.117,16.196,6.256,0.737
1636,-0.71,-39.81,-27.74,-57.44,-212.37,213.59,41.74,315.76,-18.03,-7.84,-116.69,-41.48,0.697,7.617,11.874,1.023
1637,-0.97,-40.67,-26.89,-58.53,-227.53,246.01,59.45,388.61,-94.38,-20.08,-170.99,-3.95,0.626,20.425,12.479,0.836
1638,-0.85,-40.1,-29.39,-53.57,-228.67,183.38,32.4,325.86,11.94,-5.19,-120.76,-50.1,0.633,14.264,14.091,1.399
1639,-1.32,-40.25,-28.34,-53.18,-216.67,218.99,28.97,274.78,36.28,0.46,-72.18,-67.41,0.835,7.97,13.735,0.974
1640,-1.03,-41.39,-29.03,-56.75,-228.45,221.9,13.43,227.26,105.95,9.4,-16.12,-87.71,1.013,18.046,13.991,0.932
1641,-0.97,-42.92,-28.34,-57.19,-226.92,236.35,72.96,408.27,-169.4,-29.05,-195.97,38.73,0.523,14.586,9.608,0.726
1642,-1.88,-42.89,-25.88,-59.02,-215.66,223.32,69.52,379.47,-115.95,-26.09,-175.07,9.2,0.576,12.144,8.865,0.552
1643,-1.29,-40.58,-28.26,-56.66,-230.06,205.47,53.94,380.55,-75.23,-17.9,-169.1,-7.14,0.503,20.208,10.306,1.262
1644,-1.32,-39.02,-26.98,-62.29,-215.04,209.87,60.68,344.98,-74.88,-18.89,-145.46,-11.01,0.685,7.647,6.64,0.937
1645,0.11,-42.27,-29.03,-64.22,-230.38,245.74,61.66,379.55,-82.2,-19.83,-162.45,-13.93,0.81,12.589,12.099,0.673
1646,-0.76,-40.35,-27.3,-55.95,-222.54,221.83,63.45,381.39,-117.94,-23.12,-175.83,11.81,0.585,8.66,9.198,0.651
1647,-1.12,-44.03,-29.96,-56.22,-245.08,252.26,51.4,378.88,-41.67,-13.69,-150.39,-38.11,1.032,12.065,13.118,0.543
1648,-0.78,-40.78,-25.6,-60.79,-203.1,218.05,30.72,266.41,28.07,1.82,-61.45,-67.67,1.053,13.113,6.327,0.925
1649,-0.5,-39.72,-27.17,-64.35,-237.72,297.63,29.87,252.22,57.42,9.06,-9.47,-92.7,1.881,10.271,10.273,0.507
1650,-1.38,-38.55,-25.14,-57.07,-198.28,196.94,50.99,313.09,-59.4,-13.79,-125.3,-18.38,0.681,8.72,5.367,1.156
1651,-0.96,-40.33,-28.29,-60.26,-231.22,223.9,48.37,360.62,-32.08,-13.57,-145.59,-33.91,0.686,16.265,12.557,0.951
1652,-0.99,-40.79,-28.05,-59.22,-224.99,224.67,47.64,313.37,-8.5,-7.55,-101.3,-55.14,1.222,7.798,6.055,0.671
1653,-1.11,-41.94,-27.17,-61.92,-216.83,229.81,39.69,306.58,8.47,-5.1,-99.26,-58.11,0.879,8.824,11.894,0.855
1654,-0.76,-40.32,-29.34,-60.96,-238.21,256.68,30.83,260.69,63.43,6.27,-25.18,-88.9,1.75,15.334,7.439,0.574
1655,-1.09,-42.94,-29.88,-67.33,-259.12,273.73,27.86,270.64,90.13,7.64,-28.96,-93.96,1.652,15.339,13.587,0.557
1656,-0.81,-41.09,-26.87,-54.72,-201.19,187.34,39.01,310.0,-34.86,-7.81,-117.81,-31.23,0.698,11.42,6.308,1.2
1657,-1.1,-42.05,-28.14,-62.02,-225.7,249.46,46.5,318.94,3.87,-5.49,-94.7,-67.32,1.353,20.109,6.709,0.633
1658,-0.04,-40.82,-30.14,-63.55,-206.08,204.55,40.25,313.61,-27.98,-6.93,-119.19,-37.51,0.644,10.103,14.101,1.255
1659,-0.06,-42.91,-25.98,-59.75,-197.26,204.45,31.4,296.71,-5.84,-2.1,-101.49,-49.34,0.75,13.407,7.99,1.157
1660,-1.1,-41.92,-27.06,-54.87,-228.46,221.53,59.42,370.11,-85.74,-18.98,-158.67,-10.46,0.909,8.295,5.482,0.649
1661,-1.7,-40.03,-27.32,-50.4,-208.21,211.47,49.77,345.78,-70.78,-14.55,-148.17,-12.83,0.539,11.271,11.054,1.14
1662,-0.78,-44.88,-27.13,-55.16,-230.54,234.57,48.74,356.4,-38.42,-12.6,-139.5,-39.01,0.996,10.003,8.464,0.642
1663,-0.69,-38.62,-28.4,-59.4,-225.71,209.08,29.21,288.02,43.68,0.21,-77.72,-70.12,0.881,20.656,8.417,1.021
1664,-0.73,-41.96,-26.62,-63.24,-215.42,224.6,18.25,241.15,77.35,10.33,-29.88,-83.87,1.076,16.95,9.823,0.898
1665,-1.6,-41.87,-30.17,-62.32,-250.67,262.76,41.74,313.06,45.88,-1.42,-72.57,-85.11,1.654,19.44,8.579,0.52
1666,-1.11,-40.87,-29.16,-57.05,-237.95,256.35,40.94,332.85,8.47,-5.45,-108.16,-62.3,1.057,15.871,13.655,0.667
1667,-1.39,-42.28,-26.47,-58.44,-220.44,248.36,67.37,377.08,-121.1,-24.53,-168.65,6.65,0.781,9.321,9.955,0.545
1668,-1.1,-39.81,-28.25,-55.17,-225.62,222.63,23.74,251.2,70.04,5.88,-35.93,-81.99,1.16,16.644,8.121,0.852
1669,-0.29,-38.85,-28.82,-56.03,-229.38,219.5,66.22,396.17,-132.06,-25.61,-185.25,20.44,0.519,17.624,7.334,0.718
1670,-0.77,-42.96,-29.17,-58.9,-209.16,210.36,35.48,305.29,4.07,-4.67,-106.62,-54.22,0.706,12.273,13.563,1.077
1671,-0.2,-42.28,-25.26,-62.47,-225.47,241.96,56.46,377.58,-78.33,-18.15,-160.26,-14.13,0.782,18.625,8.188,0.769
1672,-1.35,-43.81,-26.51,-53.76,-227.31,219.84,50.86,379.6,-63.42,-15.79,-164.29,-17.18,0.609,19.71,9.567,1.045
1673,-0.28,-38.2,-25.17,-60.5,-213.4,202.81,35.26,320.0,-11.28,-6.68,-121.97,-39.62,0.59,9.944,13.997,1.248
1674,-0.98,-42.04,-28.29,-57.35,-235.49,249.02,67.06,405.52,-127.49,-24.61,-185.15,11.39,0.74,19.32,8.823,0.65
1675,-1.83,-41.59,-25.03,-54.99,-217.42,218.3,21.46,257.39,75.28,4.73,-50.64,-79.75,0.888,14.208,12.177,1.023
1676,-1.12,-38.54,-26.96,-59.81,-227.56,231.8,41.58,306.26,19.07,-4.79,-88.95,-64.99,1.106,15.369,7.349,0.704
1677,-1.07,-42.47,-26.81,-60.69,-231.84,246.04,35.05,317.87,29.73,-2.13,-97.65,-67.73,0.959,13.94,14.545,0.804
1678,-0.68,-39.69,-29.06,-47.08,-191.72,171.3,28.51,276.74,-6.27,-3.14,-97.65,-43.01,0.555,7.096,11.748,1.458
1679,-0.94,-41.69,-26.76,-61.73,-238.26,258.03,52.81,360.66,-26.43,-12.61,-135.1,-44.52,1.012,14.325,12.115,0.639
1680,-0.5,-40.05,-28.12,-57.66,-247.1,243.76,40.3,337.29,16.62,-6.41,-111.59,-62.71,1.071,12.999,11.646,0.572
1681,-0.82,-42.23,-28.87,-64.47,-236.2,231.35,27.28,273.73,75.42,4.02,-56.66,-83.77,1.065,11.86,14.114,0.693
1682,-0.9,-41.23,-27.49,-59.71,-224.4,236.17,29.52,282.17,48.96,1.37,-67.1,-75.7,1.01,13.669,12.224,0.84
1683,-0.81,-39.65,-27.94,-56.23,-238.16,229.52,21.6,242.92,86.63,8.41,-17.19,-86.76,1.44,19.128,7.216,0.715
1684,-0.32,-41.55,-28.95,-61.7,-235.25,252.35,24.85,268.52,73.19,5.09,-41.84,-87.64,1.255,18.628,12.431,0.651
1685,-1.24,-42.98,-25.33,-52.68,-215.14,201.43,44.7,356.01,-57.59,-12.64,-151.16,-18.2,0.585,20.676,7.278,1.258
1686,-1.39,-40.9,-26.58,-52.91,-226.02,254.33,27.45,248.42,62.33,6.41,-22.47,-86.91,1.547,10.327,8.016,0.568
1687,-1.33,-44.43,-27.93,-57.02,-215.42,175.61,54.09,361.51,-77.72,-17.65,-163.12,-3.6,0.505,15.652,6.768,1.357
1688,-0.69,-38.19,-28.76,-60.07,-230.97,250.8,47.33,323.04,-12.55,-8.74,-107.46,-53.86,1.033,7.704,13.124,0.532
1689,-1.11,-42.27,-27.48,-57.65,-233.7,247.62,23.71,271.74,79.23,4.5,-47.64,-86.77,1.142,20.41,13.225,0.745
1690,-1.76,-43.79,-30.24,-68.22,-272.12,273.28,33.22,293.24,98.5,4.72,-46.78,-97.48,1.665,19.89,14.487,0.509
1691,-1.39,-39.19,-28.52,-54.11,-227.47,246.0,51.23,359.15,-46.62,-13.73,-142.74,-33.23,0.759,19.749,14.278,0.551
1692,-0.79,-39.94,-27.37,-56.16,-221.26,212.17,54.78,366.8,-83.93,-17.98,-161.14,-5.34,0.588,10.43,8.795,0.983
1693,-0.03,-41.3,-30.25,-55.08,-241.05,240.97,33.5,310.16,38.94,0.87,-78.88,-80.47,1.432,20.587,7.432,0.554
1694,-1.65,-37.14,-25.12,-51.2,-211.9,202.74,28.62,279.4,26.81,-2.18,-84.09,-56.77,0.691,9.102,13.135,1.215
1695,-0.99,-41.31,-26.86,-59.83,-228.36,234.04,55.6,379.36,-71.8,-18.09,-164.15,-13.5,0.635,15.193,12.619,0.884
1696,-0.93,-41.56,-26.77,-57.76,-229.18,235.36,29.43,300.89,47.12,0.01,-84.52,-72.05,0.91,14.735,14.38,0.888
1697,-1.22,-41.77,-27.04,-59.88,-232.26,235.35,32.5,270.34,57.78,4.66,-40.96,-85.0,1.733,15.561,5.379,0.623
1698,-0.94,-42.01,-28.59,-55.78,-225.73,216.11,55.75,368.87,-75.64,-17.21,-157.67,-12.6,0.72,14.282,6.784,0.824
1699,-1.52,-42.24,-27.09,-51.91,-229.61,233.23,60.81,397.38,-113.14,-22.0,-180.99,6.88,0.657,18.426,8.092,0.605
1700,-1.22,-41.99,-27.77,-59.94,-224.09,233.2,72.77,397.78,-150.7,-27.93,-186.5,27.3,0.584,19.122,6.747,0.767
1701,-1.26,-40.43,-26.96,-61.61,-233.1,254.34,25.56,241.77,81.87,8.24,-16.4,-86.71,1.382,11.677,11.149,0.605
1702,-0.69,-43.05,-27.73,-58.71,-238.4,270.26,14.66,231.01,100.28,12.37,1.5,-90.55,1.446,15.919,14.631,0.647
1703,-0.42,-43.64,-27.66,-58.22,-227.34,226.0,59.42,371.05,-82.31,-19.29,-157.43,-15.13,0.955,9.881,5.879,0.631
1704,-1.41,-39.53,-28.55,-58.99,-228.38,229.73,65.94,383.24,-92.68,-23.55,-171.28,-4.74,0.603,19.348,10.711,0.58
1705,-1.23,-43.83,-27.31,-55.33,-233.31,264.1,25.25,273.28,72.28,5.54,-44.85,-90.52,1.319,17.93,13.109,0.627
1706,-1.14,-41.63,-25.47,-59.88,-220.98,262.23,71.7,393.15,-157.08,-26.38,-178.71,21.97,0.898,20.232,5.727,0.517
1707,-0.9,-39.81,-28.62,-60.91,-232.73,252.7,41.16,307.16,11.56,-3.95,-87.65,-65.61,1.182,8.86,11.03,0.653
1708,-0.69,-39.48,-29.0,-57.68,-234.9,250.28,46.23,337.64,-15.7,-10.05,-118.77,-51.49,0.997,10.149,13.374,0.545
1709,-1.14,-38.86,-27.27,-56.39,-224.45,216.67,30.27,290.89,39.5,-0.26,-80.52,-67.95,0.868,17.822,9.755,0.987
1710,-0.89,-39.74,-27.33,-59.01,-243.13,253.91,28.63,258.5,72.15,7.41,-18.16,-89.2,1.985,17.817,5.925,0.562
1711,-1.24,-41.89,-28.11,-53.73,-229.81,248.78,25.88,274.33,66.11,3.86,-52.42,-84.43,1.135,18.18,12.653,0.723
1712,-1.19,-40.51,-29.18,-53.08,-230.61,239.89,46.37,350.37,-29.16,-10.7,-133.3,-41.36,0.85,16.541,11.472,0.724
1713,-0.95,-41.62,-27.82,-63.02,-228.44,229.16,84.73,410.89,-187.07,-35.36,-200.05,49.62,0.552,13.508,6.084,0.575
1714,-0.26,-37.72,-29.1,-57.03,-219.06,197.53,25.55,266.98,44.87,3.19,-62.57,-69.51,0.908,15.803,7.927,1.1
1715,-0.44,-38.71,-27.99,-59.29,-230.98,228.26,38.32,306.35,18.91,-3.93,-95.1,-62.62,0.937,7.441,11.732,0.647
1716,-1.03,-43.34,-28.74,-54.11,-222.25,208.96,53.06,381.25,-91.62,-18.58,-172.5,-0.66,0.503,19.858,10.676,1.189
1717,-0.98,-43.07,-29.02,-59.55,-233.92,252.8,52.72,374.57,-47.49,-14.5,-150.77,-33.47,0.871,16.969,14.661,0.668
1718,-0.92,-41.21,-27.55,-53.0,-234.55,233.56,52.98,385.42,-68.95,-17.13,-165.92,-16.85,0.692,16.364,11.804,0.561
1719,-1.58,-42.75,-29.56,-61.32,-254.36,269.97,24.24,244.65,103.12,9.86,-4.4,-93.05,1.713,16.312,12.167,0.569
1720,-0.96,-43.32,-27.16,-56.27,-225.64,260.27,39.55,329.63,2.77,-5.18,-106.6,-63.35,1.113,16.567,11.979,0.58
1721,-0.98,-43.77,-28.43,-57.55,-238.89,239.54,32.85,294.87,45.84,0.86,-72.96,-77.7,1.303,8.345,9.897,0.665
1722,-0.97,-43.28,-28.21,-57.14,-238.07,277.64,24.05,260.82,75.75,6.93,-27.24,-92.28,1.482,13.265,14.419,0.599
1723,-1.05,-41.86,-28.43,-61.03,-249.9,270.15,26.1,257.05,81.74,6.4,-23.56,-88.11,1.499,7.745,14.635,0.586
1724,-0.76,-42.46,-26.48,-58.09,-230.68,232.58,47.58,357.79,-31.62,-11.66,-139.6,-37.45,0.86,12.666,9.54,0.791
1725,-1.49,-44.88,-27.92,-57.14,-236.55,257.93,44.97,343.94,-4.46,-8.8,-119.79,-58.01,1.136,9.687,13.266,0.55
1726,-0.88,-41.28,-26.84,-59.54,-226.33,237.36,57.72,381.09,-85.84,-18.9,-167.23,-6.75,0.642,10.86,13.628,0.813
1727,-0.39,-40.81,-27.92,-61.12,-229.55,225.99,61.68,381.97,-79.05,-20.52,-166.2,-11.89,0.717,16.0,8.192,0.633
1728,-0.93,-39.48,-27.37,-61.17,-219.29,242.1,46.01,307.0,-8.62,-6.64,-94.54,-59.09,1.141,11.223,7.654,0.675
1729,-1.33,-42.38,-24.91,-46.35,-188.51,215.69,14.63,242.53,54.35,5.76,-44.9,-77.5,0.784,20.136,12.652,1.186
1730,-0.34,-43.4,-25.9,-59.61,-226.64,226.76,31.82,297.26,32.51,-0.24,-80.11,-68.78,1.144,9.412,8.168,0.772
1731,-1.02,-41.01,-27.9,-59.64,-229.39,228.56,81.46,412.74,-189.38,-34.16,-202.02,51.61,0.529,12.354,6.029,0.672
1732,-0.89,-41.54,-29.37,-59.62,-234.8,238.73,41.67,295.89,25.55,-1.64,-70.06,-76.88,1.675,9.654,5.778,0.561
1733,-1.01,-39.3,-30.56,-61.09,-233.23,253.62,67.44,385.59,-112.55,-23.56,-166.08,-2.02,0.921,19.673,7.86,0.577
1734,-1.03,-39.23,-26.84,-61.76,-219.17,225.52,30.09,263.67,49.36,3.71,-49.14,-77.81,1.19,17.897,6.734,0.859
1735,-0.87,-43.72,-27.68,-59.95,-227.3,251.43,28.57,255.87,65.13,7.07,-23.88,-90.42,1.753,13.185,6.878,0.577
1736,-1.58,-39.54,-26.7,-54.61,-223.39,211.67,24.04,263.17,69.79,2.19,-59.93,-76.04,0.8,10.157,14.451,1.049
1737,-1.16,-38.77,-28.4,-53.34,-217.3,218.53,26.02,254.2,46.49,3.77,-48.1,-73.04,1.025,9.509,8.888,0.912
1738,-1.17,-42.4,-26.78,-59.1,-234.01,275.37,28.55,266.68,69.99,7.06,-29.85,-91.94,1.582,20.749,10.245,0.605
1739,-0.62,-40.84,-26.57,-59.34,-218.93,238.45,41.12,340.54,-18.08,-8.38,-126.56,-44.8,0.705,20.289,14.566,0.952
1740,-0.88,-43.97,-28.97,-56.2,-247.39,252.18,27.56,289.56,65.29,1.87,-62.37,-84.09,1.313,8.021,14.137,0.59
1741,0.26,-42.02,-29.31,-59.58,-203.02,195.83,31.72,288.45,1.03,-0.22,-91.07,-54.79,0.877,14.867,6.268,1.076
1742,-0.94,-37.55,-28.98,-55.84,-228.51,208.06,21.48,250.36,79.16,5.14,-44.4,-80.03,0.883,14.913,11.993,1.043
1743,-1.21,-39.24,-26.26,-51.16,-204.62,210.38,34.4,298.03,-11.67,-5.39,-100.97,-45.08,0.75,10.506,8.908,1.06
1744,-0.64,-39.23,-26.06,-58.44,-224.76,220.8,46.23,349.29,-43.65,-11.17,-138.01,-29.38,0.771,19.006,6.726,0.969
1745,0.06,-37.91,-28.21,-58.0,-196.89,210.42,37.16,292.53,-20.23,-4.26,-98.38,-44.96,0.747,18.107,7.037,1.169
1746,-1.25,-42.39,-28.81,-62.41,-243.77,271.24,24.87,255.53,84.53,8.14,-21.06,-92.54,1.516,14.773,13.438,0.615
1747,-1.08,-44.13,-27.26,-60.13,-220.23,249.71,61.05,368.08,-79.36,-18.42,-152.93,-21.54,0.974,17.351,7.953,0.519
1748,-0.74,-41.1,-26.71,-51.92,-213.32,199.25,53.22,356.19,-92.14,-17.75,-159.69,0.96,0.574,7.972,6.324,1.037
1749,-1.33,-41.11,-24.91,-55.32,-208.79,220.14,38.32,315.05,-11.71,-5.44,-111.93,-47.45,0.786,16.55,7.865,1.044
1750,-0.86,-42.36,-26.84,-52.74,-229.1,239.49,48.61,359.89,-37.81,-12.28,-142.76,-37.06,0.868,13.64,10.824,0.521
1751,-1.23,-40.3,-27.56,-56.5,-226.53,227.86,69.39,395.65,-142.45,-26.14,-185.89,24.8,0.585,14.855,6.544,0.797
1752,-1.02,-44.19,-25.21,-58.29,-220.32,203.65,38.5,341.82,-8.88,-8.81,-136.28,-41.1,0.639,10.107,12.402,1.11
1753,-0.98,-42.21,-28.95,-61.34,-228.6,255.56,74.77,409.23,-169.25,-28.97,-195.24,35.14,0.612,15.093,13.598,0.625
1754,-1.58,-41.9,-28.06,-60.72,-229.18,248.56,66.6,398.13,-113.13,-25.14,-179.56,5.35,0.616,19.241,14.148,0.772
1755,-1.03,-40.55,-26.63,-56.89,-227.85,257.59,61.51,382.83,-98.3,-20.91,-164.95,-7.21,0.837,13.852,10.887,0.568
1756,-0.79,-37.89,-28.19,-63.3,-191.92,196.23,37.6,285.17,-6.39,-3.92,-97.95,-46.57,0.56,16.301,14.008,1.455
1757,0.13,-40.31,-28.48,-67.56,-232.6,269.98,42.12,312.22,7.22,-4.11,-88.92,-67.53,1.269,9.208,12.97,0.554
1758,-1.26,-42.58,-27.64,-58.23,-226.88,224.28,61.13,375.26,-90.12,-20.65,-165.24,-6.5,0.803,7.718,7.358,0.692
1759,-0.37,-43.54,-29.51,-54.31,-213.56,213.22,22.52,268.89,46.39,2.75,-66.27,-73.83,0.895,9.47,12.414,0.962
1760,-0.68,-42.08,-27.46,-56.35,-231.59,217.29,61.18,397.67,-102.41,-22.67,-184.35,5.63,0.504,15.777,10.636,0.696
1761,-1.07,-40.67,-26.92,-59.81,-226.35,231.7,51.81,361.43,-47.34,-15.12,-146.39,-28.53,0.708,20.274,9.724,0.906
1762,-0.42,-38.67,-30.36,-58.99,-222.89,212.37,31.11,260.41,44.71,3.15,-50.91,-75.08,1.167,10.626,6.897,0.833
1763,-0.82,-41.82,-27.89,-58.9,-241.33,237.94,38.12,306.01,40.82,-0.6,-71.7,-80.59,1.719,18.168,5.249,0.575
1764,-1.14,-41.17,-28.3,-55.87,-226.35,237.96,54.41,363.37,-67.41,-16.32,-150.45,-21.41,0.82,12.453,9.467,0.732
1765,-1.57,-40.56,-26.5,-58.15,-222.59,239.39,51.7,351.36,-42.95,-14.07,-140.24,-31.07,0.726,10.603,13.914,0.845
1766,-1.16,-41.12,-28.59,-56.79,-229.57,243.12,63.89,374.61,-100.54,-21.19,-159.17,-9.23,1.058,11.176,6.058,0.546
1767,-0.5,-41.32,-26.14,-59.24,-218.84,218.9,59.67,379.62,-104.8,-21.1,-172.68,6.79,0.514,13.862,9.454,1.031
1768,-1.46,-38.92,-27.05,-49.17,-211.02,204.54,27.4,261.97,36.46,1.18,-58.58,-68.51,1.001,13.551,6.183,1.049
1769,-1.35,-43.33,-26.36,-58.0,-226.03,219.7,65.16,395.4,-119.78,-24.98,-185.32,14.52,0.553,9.793,9.102,0.873
1770,-0.94,-42.1,-27.86,-59.11,-225.94,222.09,32.3,282.12,48.97,1.16,-66.16,-78.07,1.171,13.655,7.744,0.711
1771,-1.29,-42.49,-28.28,-58.31,-237.64,251.22,29.08,259.67,68.86,6.55,-24.62,-89.1,1.798,12.997,7.0,0.582
1772,-0.91,-38.61,-25.92,-52.74,-208.3,215.97,28.94,287.19,10.95,-0.71,-87.16,-55.77,0.783,12.62,9.74,1.091
1773,-0.78,-41.02,-28.93,-57.39,-206.64,202.65,34.39,306.36,-4.69,-3.84,-106.7,-49.56,0.661,20.465,10.325,1.229
1774,-1.1,-42.4,-26.47,-54.43,-219.1,201.41,57.6,374.63,-104.62,-20.11,-171.26,7.48,0.54,14.507,5.691,1.088
1775,-1.09,-40.12,-27.02,-57.77,-220.63,214.35,48.64,352.76,-41.18,-14.01,-147.05,-26.77,0.591,11.373,13.299,1.104
1776,-1.03,-42.2,-28.82,-58.49,-230.95,252.78,44.75,332.37,-11.44,-8.43,-113.59,-54.15,1.08,8.714,12.627,0.628
1777,-1.18,-43.31,-28.84,-60.38,-237.2,252.79,50.3,357.97,-21.34,-11.88,-133.95,-47.1,0.971,13.611,14.812,0.576
1778,-1.46,-39.69,-29.97,-56.94,-225.11,248.16,69.14,393.1,-141.74,-25.99,-181.86,21.0,0.586,16.151,14.167,0.734
1779,-1.01,-42.36,-27.41,-56.98,-218.96,217.52,46.25,331.18,-30.76,-9.82,-123.97,-39.16,0.903,9.66,7.036,0.833
1780,-1.31,-41.28,-28.37,-56.09,-228.59,235.11,27.47,263.81,59.73,4.14,-46.82,-80.86,1.179,10.145,10.375,0.744
1781,-1.35,-41.9,-27.62,-60.17,-216.02,193.9,63.08,364.21,-93.4,-21.57,-163.09,1.93,0.579,14.148,5.087,1.093
1782,-1.02,-42.04,-28.43,-57.02,-226.15,221.18,61.14,381.51,-104.61,-21.8,-173.74,4.91,0.615,7.731,9.972,0.817
1783,-1.01,-39.28,-28.41,-57.09,-222.76,232.44,30.89,286.53,34.56,-1.07,-77.55,-68.39,0.905,10.317,13.612,0.88
1784,-1.38,-40.48,-27.38,-60.06,-227.02,260.65,38.54,299.83,30.87,-2.15,-78.17,-75.03,1.131,17.146,12.81,0.592
1785,-0.69,-40.77,-27.95,-57.79,-226.84,230.6,60.49,356.67,-73.7,-18.14,-144.57,-22.56,1.115,8.869,5.216,0.591
1786,-0.67,-37.18,-26.66,-52.79,-203.49,210.02,36.58,300.65,-20.73,-5.18,-106.18,-40.14,0.679,10.996,9.159,1.17
1787,-0.83,-41.61,-27.12,-58.72,-221.17,244.33,56.67,375.22,-78.69,-17.57,-160.21,-13.35,0.646,20.869,13.145,0.846
1788,-0.99,-42.29,-27.7,-59.72,-226.01,222.84,41.53,330.93,-0.9,-8.35,-120.29,-49.78,0.804,8.539,13.06,0.891
1789,-1.09,-41.58,-27.69,-57.58,-222.94,224.34,66.3,389.85,-133.79,-25.36,-182.4,21.37,0.558,9.455,9.252,0.812
1790,-1.02,-41.69,-27.3,-57.69,-227.09,234.8,24.66,247.75,72.4,7.78,-26.86,-84.68,1.337,11.351,8.705,0.732
1791,-1.27,-38.2,-30.08,-55.01,-219.75,216.02,30.18,274.86,37.94,0.84,-67.33,-69.69,0.912,15.897,9.792,0.965
1792,-1.38,-39.6,-27.4,-53.15,-210.41,208.27,42.33,329.78,-33.91,-9.48,-130.98,-32.31,0.58,13.717,12.823,1.182
1793,-0.82,-41.08,-27.05,-58.64,-232.33,260.49,42.63,335.62,-0.94,-7.26,-113.65,-57.82,1.008,13.245,14.638,0.644
1794,-0.86,-40.99,-28.55,-59.9,-233.71,242.91,48.65,345.28,-21.15,-11.39,-128.36,-44.91,0.915,7.368,14.775,0.641
1795,-0.98,-41.22,-28.28,-57.82,-238.06,231.11,40.3,306.69,27.92,-1.79,-78.69,-74.65,1.618,13.556,5.101,0.6
1796,-0.92,-40.49,-28.76,-55.23,-230.43,241.53,51.44,352.68,-45.09,-12.97,-135.75,-35.84,0.958,12.414,9.247,0.686
1797,-0.69,-39.48,-26.75,-58.97,-227.8,232.32,43.81,336.59,-12.48,-8.2,-119.06,-48.6,0.912,19.61,7.869,0.854
1798,-1.34,-40.74,-27.3,-60.79,-231.91,252.13,30.95,283.52,55.74,2.09,-59.45,-80.86,1.15,19.266,11.573,0.758
1799,-1.66,-40.38,-28.23,-63.78,-194.85,194.15,45.11,298.48,-17.79,-9.8,-113.33,-40.45,0.55,7.636,14.66,1.316
1800,-0.68,-39.0,-27.32,-59.58,-224.98,228.01,40.2,322.31,0.73,-7.05,-110.81,-51.81,0.813,13.511,11.196,0.931
1801,-1.14,-42.75,-29.58,-59.19,-256.82,276.22,23.4,247.86,96.69,9.96,-0.49,-94.04,1.931,15.163,10.494,0.525
1802,-2.08,-38.4,-28.58,-55.58,-203.78,194.73,52.73,316.53,-56.27,-14.59,-127.42,-20.96,0.655,8.927,6.586,1.072
1803,-1.05,-40.21,-26.19,-58.65,-210.48,221.43,39.12,311.0,-5.7,-6.54,-110.77,-48.4,0.707,8.51,13.56,1.018
1804,-1.48,-38.2,-26.83,-46.91,-191.73,210.02,14.46,217.28,63.99,7.9,-23.41,-76.95,0.767,15.385,13.46,1.253
1805,-1.42,-45.03,-26.65,-66.55,-244.28,293.71,26.18,265.76,86.18,9.02,-21.35,-94.81,1.69,17.088,14.183,0.553
1806,-0.81,-42.2,-26.54,-62.26,-219.15,230.77,60.93,375.6,-94.4,-20.99,-167.44,-2.0,0.594,11.04,12.373,0.875
1807,-1.04,-38.81,-25.83,-59.22,-188.87,199.15,37.83,296.61,-29.29,-5.51,-110.32,-35.28,0.557,17.124,11.042,1.488
1808,-1.32,-41.4,-27.39,-57.76,-222.91,225.75,36.47,298.28,23.51,-2.52,-86.59,-65.44,1.012,11.478,8.761,0.832
