index,Xt,Yt,Zt,Vxt,Vyt,Vzt,X0,Y0,Z0,Vx0,Vy0,Vz0,M_mw(1e12 M_sun),M_lmc(1e10 M_sun),concentration(c),flattening(q)
850,-1.5,-43.16,-28.16,-59.18,-238.58,269.4,26.59,255.81,84.21,7.37,-17.8,-94.57,1.626,18.388,7.804,0.513
851,-1.29,-41.28,-27.33,-56.39,-223.47,221.63,60.44,380.31,-85.66,-20.93,-171.24,-4.74,0.541,12.286,10.727,0.742
852,-1.05,-42.24,-28.12,-58.91,-233.36,233.37,47.59,353.64,-4.93,-11.23,-133.19,-51.39,0.818,19.903,9.87,0.607
853,-0.35,-41.29,-29.77,-61.27,-242.13,237.45,34.52,305.6,53.5,-0.27,-79.79,-79.98,1.161,15.876,8.649,0.53
854,-0.72,-40.76,-27.36,-62.73,-226.07,250.7,48.65,340.17,-13.65,-9.74,-120.25,-53.36,0.964,18.902,8.553,0.642
855,-1.01,-43.4,-26.99,-59.86,-216.71,211.42,29.8,295.92,39.17,-1.2,-93.06,-67.17,0.744,9.258,14.026,1.051
856,-0.2,-39.88,-29.56,-61.84,-230.98,251.52,74.72,407.68,-170.23,-28.32,-190.1,33.31,0.667,20.996,6.157,0.524
857,-1.16,-43.89,-28.96,-57.31,-237.37,252.01,28.81,273.32,67.48,4.49,-44.83,-88.22,1.42,11.486,8.466,0.59
858,-0.9,-43.2,-29.22,-55.85,-230.48,218.57,49.89,354.33,-28.38,-13.44,-143.41,-38.04,0.741,7.391,11.173,0.649
859,-1.02,-41.02,-25.94,-56.94,-215.81,204.16,48.51,346.86,-51.7,-12.75,-142.32,-23.48,0.705,16.929,5.155,1.094
860,-0.58,-42.33,-28.37,-60.29,-215.78,222.85,27.26,274.92,44.59,1.4,-67.54,-74.37,0.948,10.748,10.453,0.933
861,-0.96,-39.58,-28.38,-56.85,-228.33,229.96,33.3,296.65,42.31,-1.16,-81.89,-73.63,0.934,17.128,9.788,0.789
862,-1.23,-43.97,-26.07,-58.75,-220.65,218.3,52.19,361.1,-62.45,-15.95,-153.8,-17.9,0.686,7.234,9.661,1.052
863,-0.58,-41.33,-29.98,-63.69,-240.94,251.43,43.94,331.22,15.45,-5.59,-103.98,-67.05,1.166,15.691,9.214,0.634
864,-0.98,-40.87,-28.32,-55.33,-225.42,220.02,52.99,380.52,-94.55,-17.35,-169.1,0.39,0.583,15.67,9.666,1.268
865,-0.46,-40.78,-29.5,-59.17,-223.74,207.26,56.7,373.04,-86.36,-19.61,-166.27,-3.54,0.551,16.324,7.722,1.106
866,-1.43,-41.15,-28.37,-55.05,-224.49,207.94,41.14,334.55,-8.38,-8.93,-129.16,-43.99,0.667,7.857,13.402,1.095
867,-1.08,-42.63,-28.32,-56.34,-230.31,231.56,38.5,324.06,28.77,-4.69,-104.75,-69.57,0.922,19.402,9.319,0.621
868,-1.06,-40.85,-27.49,-53.98,-225.7,221.43,44.66,342.41,-21.27,-10.68,-134.3,-39.58,0.701,7.189,12.088,0.751
869,-0.96,-40.96,-29.21,-55.9,-234.79,251.34,13.64,209.57,106.27,12.82,15.61,-87.65,1.322,15.087,11.46,0.709
870,-1.46,-41.88,-26.94,-55.95,-224.22,226.24,29.66,278.62,49.92,2.45,-56.67,-79.31,1.295,19.601,5.347,0.816
871,-1.29,-42.84,-25.68,-54.59,-212.92,200.21,37.77,333.36,-17.51,-8.33,-132.17,-37.91,0.582,10.974,11.528,1.305
872,-1.4,-39.98,-27.98,-55.98,-217.98,206.53,40.86,322.96,-13.23,-7.85,-117.58,-44.06,0.775,17.171,6.788,1.114
873,-1.16,-42.11,-30.14,-55.5,-230.12,229.92,64.56,401.38,-129.02,-24.72,-186.93,17.05,0.528,19.106,10.254,0.892
874,-1.27,-44.41,-29.31,-56.46,-227.85,248.12,22.21,253.0,80.39,5.51,-34.58,-87.57,1.141,8.858,14.86,0.733
875,-1.17,-41.78,-27.49,-57.39,-222.02,217.75,34.57,313.66,17.37,-3.71,-103.15,-59.4,0.823,16.16,9.396,1.017
876,-0.94,-39.96,-25.13,-45.17,-214.19,200.2,16.69,270.25,60.36,3.26,-70.08,-71.22,0.703,14.898,11.928,1.302
877,-1.12,-42.48,-27.03,-57.3,-223.71,223.13,46.04,354.95,-18.01,-12.21,-141.67,-42.54,0.635,18.166,12.538,0.829
878,-0.37,-41.1,-26.53,-61.43,-226.02,233.64,67.97,394.53,-117.61,-25.71,-179.72,9.53,0.593,20.983,6.231,0.566
879,-1.1,-41.66,-27.95,-56.92,-225.95,219.01,46.13,348.09,-26.11,-10.97,-133.92,-39.71,0.808,18.899,6.605,0.909
880,-0.95,-42.19,-27.54,-58.52,-229.81,235.32,27.5,268.5,65.03,4.12,-50.52,-82.56,1.159,10.297,9.059,0.684
881,-0.29,-43.52,-28.13,-55.66,-241.77,256.48,38.56,356.32,-0.27,-7.19,-127.51,-56.26,0.99,15.722,12.699,0.665
882,-1.33,-41.69,-27.73,-56.64,-229.46,242.1,43.8,334.08,-8.71,-7.19,-112.42,-55.43,1.117,16.196,6.256,0.737
883,-1.25,-38.75,-27.48,-58.44,-228.96,234.58,53.19,366.1,-42.29,-15.94,-150.1,-29.76,0.626,20.425,12.479,0.836
884,-1.2,-41.04,-28.26,-56.51,-222.85,218.07,42.05,351.41,-38.52,-10.09,-142.16,-29.01,0.633,14.264,14.091,1.399
885,-0.89,-40.88,-28.15,-59.4,-227.7,215.37,55.82,384.5,-88.0,-18.9,-172.21,-1.85,0.503,20.208,10.306,1.262
886,-1.19,-40.04,-28.79,-59.88,-216.8,209.58,59.21,347.44,-74.03,-18.42,-147.34,-12.4,0.685,7.647,6.64,0.937
887,-0.86,-42.66,-27.54,-60.35,-237.76,255.37,60.04,391.08,-76.37,-19.63,-166.92,-16.07,0.81,12.589,12.099,0.673
888,-1.26,-40.2,-26.95,-55.47,-225.35,223.24,60.25,380.5,-94.82,-21.61,-172.29,0.21,0.585,8.66,9.198,0.651
889,-1.28,-43.88,-29.38,-62.91,-255.58,287.55,20.09,230.49,102.39,13.09,17.34,-92.82,1.881,10.271,10.273,0.507
890,-1.36,-41.07,-28.08,-58.25,-228.08,221.97,44.48,346.61,-9.99,-10.31,-134.04,-44.89,0.686,16.265,12.557,0.951
891,-1.2,-41.82,-28.69,-56.14,-232.03,236.86,44.74,323.82,-8.22,-7.24,-105.52,-56.56,1.222,7.798,6.055,0.671
892,0.03,-43.39,-30.53,-59.98,-253.3,249.23,16.0,236.57,107.03,12.73,2.11,-90.79,1.75,15.334,7.439,0.574
893,-1.65,-43.93,-30.5,-56.82,-254.57,281.8,16.34,222.68,115.86,11.52,19.45,-94.23,1.652,15.339,13.587,0.557
894,-0.49,-42.38,-27.03,-52.47,-201.19,208.07,30.56,297.24,-2.59,-3.19,-99.69,-52.69,0.75,13.407,7.99,1.157
895,-0.86,-40.15,-27.97,-59.42,-225.59,212.85,29.59,294.31,44.75,-0.19,-81.9,-71.28,0.881,20.656,8.417,1.021
896,-0.91,-41.79,-27.75,-57.26,-228.56,217.75,14.41,235.64,98.33,9.91,-22.96,-86.87,1.076,16.95,9.823,0.898
897,-1.63,-42.36,-27.05,-56.48,-222.81,289.17,23.44,233.97,80.48,10.83,5.69,-96.04,1.654,19.44,8.579,0.52
898,-1.13,-41.36,-28.46,-57.02,-233.87,268.66,39.55,330.04,9.07,-4.76,-104.56,-64.39,1.057,15.871,13.655,0.667
899,-0.94,-42.08,-29.98,-57.06,-230.58,225.04,52.82,354.42,-38.19,-14.64,-142.73,-35.41,0.781,9.321,9.955,0.545
900,-1.01,-42.84,-27.55,-58.01,-226.89,221.58,18.2,246.63,88.48,8.69,-30.68,-86.39,1.16,16.644,8.121,0.852
901,-1.01,-40.98,-26.78,-59.42,-222.15,222.27,65.72,385.91,-106.98,-24.6,-177.5,6.43,0.519,17.624,7.334,0.718
902,-0.62,-40.62,-30.41,-56.85,-230.07,225.21,51.56,355.29,-32.15,-13.99,-141.76,-38.94,0.74,19.32,8.823,0.65
903,-1.1,-41.61,-26.91,-55.84,-223.29,216.49,19.47,263.95,76.05,5.13,-55.41,-81.32,0.888,14.208,12.177,1.023
904,-1.09,-40.21,-29.3,-57.72,-225.31,193.92,50.44,362.18,-61.58,-16.06,-157.06,-12.96,0.555,7.096,11.748,1.458
905,-0.51,-40.71,-28.49,-57.16,-241.48,241.98,33.36,311.67,48.28,-1.24,-89.01,-76.07,1.012,14.325,12.115,0.639
906,-0.71,-43.85,-28.13,-62.65,-243.76,250.47,40.49,338.57,25.79,-5.24,-110.95,-68.45,1.071,12.999,11.646,0.572
907,-1.03,-41.98,-28.88,-60.16,-239.95,238.24,24.21,270.75,83.61,4.26,-51.15,-86.21,1.065,11.86,14.114,0.693
908,-1.31,-40.83,-26.84,-56.15,-225.07,222.64,54.01,384.45,-91.05,-18.64,-172.16,-0.83,0.525,17.176,11.331,1.331
909,-1.1,-40.88,-28.92,-54.25,-235.29,233.66,26.37,284.59,62.17,1.22,-66.3,-79.7,1.01,13.669,12.224,0.84
910,-0.77,-42.48,-27.47,-62.99,-225.94,258.55,40.67,313.29,10.24,-4.69,-95.77,-64.8,1.033,7.704,13.124,0.532
911,-1.47,-42.03,-27.8,-53.8,-241.5,246.11,19.39,258.68,100.7,5.55,-34.56,-91.31,1.142,20.41,13.225,0.745
912,-0.95,-41.26,-27.09,-57.68,-221.24,192.39,41.29,336.03,-22.69,-8.26,-129.51,-36.9,0.748,19.717,5.065,1.205
913,-1.66,-43.41,-27.76,-54.76,-225.66,212.77,57.87,380.18,-88.77,-20.27,-170.86,-3.1,0.588,10.43,8.795,0.983
914,-1.17,-42.41,-27.68,-57.09,-212.85,199.47,29.53,298.1,23.72,-1.81,-100.28,-58.69,0.691,9.102,13.135,1.215
915,-1.25,-42.89,-30.18,-54.59,-228.32,236.49,63.41,394.11,-116.51,-22.72,-178.51,6.44,0.657,18.426,8.092,0.605
916,-1.34,-44.7,-29.57,-58.74,-253.68,262.89,14.32,231.65,122.4,11.19,1.12,-93.3,1.446,15.919,14.631,0.647
917,-1.05,-41.17,-28.47,-56.48,-229.54,237.7,61.2,388.64,-92.47,-20.98,-173.09,-5.03,0.603,19.348,10.711,0.58
918,-0.93,-40.42,-28.58,-58.16,-227.83,250.69,61.35,377.14,-94.44,-19.66,-159.83,-12.62,0.898,20.232,5.727,0.517
919,-0.78,-41.85,-28.33,-60.01,-242.12,236.48,31.28,300.08,62.27,-0.45,-79.73,-79.73,0.997,10.149,13.374,0.545
920,-1.15,-41.4,-27.83,-54.15,-221.86,218.05,29.36,295.46,41.14,-0.24,-84.54,-70.6,0.868,17.822,9.755,0.987
921,-0.87,-40.68,-29.19,-55.2,-232.03,247.21,46.3,353.05,-28.72,-9.82,-133.98,-42.23,0.85,16.541,11.472,0.724
922,-1.08,-40.74,-26.8,-55.84,-220.91,207.88,27.32,285.17,41.1,1.7,-77.29,-67.4,0.908,15.803,7.927,1.1
923,-1.18,-42.8,-27.68,-55.77,-229.92,234.29,35.74,310.77,27.23,-2.98,-97.0,-67.35,0.937,7.441,11.732,0.647
924,-1.52,-42.75,-27.21,-57.42,-223.66,217.6,56.59,385.42,-90.31,-19.03,-173.29,-0.58,0.503,19.858,10.676,1.189
925,-0.89,-40.74,-27.6,-62.67,-228.12,240.09,33.5,301.13,52.11,-0.88,-84.86,-77.07,0.871,16.969,14.661,0.668
926,-1.06,-42.9,-26.81,-62.32,-238.46,252.45,30.31,298.94,64.91,2.22,-73.47,-83.78,1.113,16.567,11.979,0.58
927,-0.96,-41.15,-30.29,-56.21,-246.14,248.52,31.99,288.69,52.06,0.88,-62.44,-80.2,1.303,8.345,9.897,0.665
928,-1.03,-44.02,-29.09,-67.17,-253.29,272.33,21.65,248.36,100.89,10.32,-13.0,-91.48,1.499,7.745,14.635,0.586
929,-1.44,-40.51,-27.24,-57.43,-218.26,239.68,45.44,326.9,-17.23,-8.68,-115.73,-48.58,0.86,12.666,9.54,0.791
930,-1.88,-40.03,-27.45,-51.65,-225.5,213.91,57.63,388.26,-140.55,-21.66,-179.26,26.89,0.589,16.323,5.299,1.476
931,-0.96,-43.01,-27.98,-57.38,-225.05,221.7,49.08,360.21,-35.83,-13.68,-149.18,-32.75,0.642,10.86,13.628,0.813
932,-1.29,-44.18,-26.18,-56.57,-229.09,227.82,53.41,376.44,-47.79,-17.11,-159.56,-28.11,0.717,16.0,8.192,0.633
933,-1.1,-39.66,-26.94,-54.83,-215.46,213.0,52.59,366.68,-108.57,-16.89,-163.12,8.69,0.565,15.79,6.88,1.492
934,-1.02,-41.06,-27.22,-57.44,-226.04,253.56,42.8,321.5,-8.18,-6.79,-102.13,-58.84,1.141,11.223,7.654,0.675
935,-1.21,-44.19,-25.1,-57.69,-223.96,238.74,31.63,294.65,36.04,-0.22,-76.33,-72.32,1.144,9.412,8.168,0.772
936,-1.25,-41.73,-25.92,-61.44,-219.75,235.84,79.51,399.46,-175.73,-32.94,-193.72,42.2,0.529,12.354,6.029,0.672
937,0.29,-40.79,-28.41,-69.11,-238.04,245.51,25.78,245.6,76.37,10.72,-14.93,-86.81,1.675,9.654,5.778,0.561
938,-0.95,-39.85,-27.18,-56.49,-230.51,228.13,26.25,272.8,58.76,3.41,-53.44,-79.71,1.19,17.897,6.734,0.859
939,-0.79,-39.07,-28.4,-60.15,-227.16,212.53,20.71,255.65,79.1,5.08,-48.67,-81.08,0.883,14.913,11.993,1.043
940,-1.01,-40.55,-30.53,-56.89,-228.25,198.6,42.34,333.79,-10.93,-9.25,-126.2,-43.2,0.75,10.506,8.908,1.06
941,-1.4,-41.33,-28.18,-57.73,-227.74,218.56,48.85,354.73,-41.05,-12.74,-141.49,-31.39,0.771,19.006,6.726,0.969
942,-0.74,-40.95,-26.03,-59.01,-219.67,211.4,41.13,337.52,-21.33,-8.53,-128.82,-39.29,0.747,18.107,7.037,1.169
943,-0.55,-41.58,-27.94,-58.6,-220.3,198.95,59.04,367.41,-92.27,-20.16,-165.98,0.68,0.574,7.972,6.324,1.037
944,-1.3,-40.26,-24.83,-53.55,-213.36,224.01,36.74,318.3,-5.5,-5.04,-111.77,-49.57,0.786,16.55,7.865,1.044
945,-0.78,-40.8,-27.58,-59.16,-223.56,206.04,40.14,336.48,-9.07,-9.27,-130.57,-42.22,0.639,10.107,12.402,1.11
946,-1.12,-42.69,-28.55,-57.5,-228.6,252.18,61.94,399.51,-115.4,-22.37,-181.13,5.57,0.616,19.241,14.148,0.772
947,-0.67,-42.59,-28.1,-61.97,-229.11,252.04,59.11,373.94,-64.03,-17.6,-154.29,-25.49,0.837,13.852,10.887,0.568
948,-0.89,-41.22,-26.34,-56.31,-224.13,201.48,34.59,342.92,-3.88,-6.88,-135.04,-42.9,0.56,16.301,14.008,1.455
949,-0.99,-44.24,-28.24,-64.66,-244.76,255.15,27.58,279.85,79.36,3.98,-52.89,-88.14,1.269,9.208,12.97,0.554
950,-0.67,-40.9,-29.5,-59.32,-227.66,219.26,64.3,388.27,-103.25,-23.89,-178.9,4.1,0.504,15.777,10.636,0.696
951,-1.13,-40.23,-27.85,-59.0,-231.42,231.45,51.27,364.89,-41.28,-15.19,-147.3,-30.69,0.708,20.274,9.724,0.906
952,-0.84,-41.08,-29.26,-60.44,-230.81,214.15,29.45,272.06,57.09,2.49,-57.59,-77.64,1.167,10.626,6.897,0.833
953,-0.68,-40.4,-28.18,-60.81,-222.51,201.8,31.26,285.16,36.92,1.34,-76.12,-67.26,1.001,13.551,6.183,1.049
954,-1.04,-41.11,-27.37,-59.36,-229.02,236.58,31.26,282.97,51.41,1.18,-63.55,-79.34,1.171,13.655,7.744,0.711
955,-0.85,-39.49,-29.17,-52.72,-221.2,203.56,29.35,293.5,28.04,-1.06,-89.5,-62.56,0.783,12.62,9.74,1.091
956,-1.15,-43.83,-26.75,-58.05,-239.81,243.56,28.91,296.34,63.42,1.44,-75.89,-79.82,1.08,8.714,12.627,0.628
957,-1.3,-41.94,-27.43,-55.7,-226.66,222.93,46.44,339.29,-25.58,-10.52,-127.35,-41.05,0.903,9.66,7.036,0.833
958,-0.82,-43.04,-27.61,-57.39,-223.68,216.03,65.22,393.57,-148.63,-24.51,-185.77,29.78,0.579,14.148,5.087,1.093
959,-0.79,-39.32,-28.89,-57.16,-233.71,226.67,27.64,287.26,53.44,0.7,-75.37,-73.89,0.905,10.317,13.612,0.88
960,-1.06,-39.44,-28.59,-55.73,-229.02,252.17,20.15,231.37,94.04,8.58,-11.1,-90.33,1.131,17.146,12.81,0.592
961,-1.09,-42.03,-29.71,-59.92,-232.03,238.46,61.31,361.13,-64.32,-18.31,-144.25,-28.55,1.115,8.869,5.216,0.591
962,-1.47,-43.58,-25.01,-44.46,-216.04,208.83,34.13,336.56,-19.78,-6.73,-131.87,-38.36,0.679,10.996,9.159,1.17
963,-0.64,-42.88,-27.17,-57.36,-221.95,223.73,41.34,344.67,-1.77,-8.66,-132.14,-49.82,0.646,20.869,13.145,0.846
964,-0.59,-40.54,-28.87,-58.1,-224.68,197.51,35.64,313.08,1.76,-4.92,-106.38,-51.25,0.896,9.573,6.752,1.081
965,-0.99,-42.3,-29.03,-59.62,-227.65,224.2,41.27,332.01,-0.91,-8.32,-120.24,-50.8,0.804,8.539,13.06,0.891
966,-1.21,-42.99,-28.5,-56.26,-228.1,224.06,65.38,397.62,-130.83,-25.2,-186.92,19.43,0.558,9.455,9.252,0.812
967,-1.01,-40.05,-28.36,-54.63,-223.22,207.16,42.14,347.62,-28.1,-9.98,-140.9,-33.23,0.58,13.717,12.823,1.182
968,-0.6,-41.48,-30.04,-59.07,-238.2,238.16,29.21,287.88,69.12,1.94,-68.11,-84.01,1.008,13.245,14.638,0.644
969,-1.14,-44.22,-28.66,-54.32,-236.1,246.72,42.54,349.8,-10.11,-10.05,-129.38,-51.01,0.915,7.368,14.775,0.641
970,-1.47,-42.97,-28.53,-54.48,-228.91,251.34,34.33,282.78,41.05,2.62,-53.17,-84.52,1.618,13.556,5.101,0.6
971,-1.06,-42.01,-28.14,-58.15,-230.16,231.37,40.7,320.07,20.12,-5.29,-103.76,-64.86,0.958,12.414,9.247,0.686
972,-1.01,-42.97,-29.04,-56.99,-230.79,240.6,19.75,251.62,91.27,7.85,-29.85,-90.7,1.15,19.266,11.573,0.758
973,-0.37,-41.77,-27.07,-58.39,-209.13,203.39,40.05,332.09,-31.78,-9.59,-136.65,-31.94,0.55,7.636,14.66,1.316
974,-0.21,-39.11,-28.35,-57.78,-213.22,204.63,28.62,294.81,20.18,-0.42,-94.57,-58.8,0.707,16.8,10.44,1.202
975,-1.02,-39.77,-28.33,-56.05,-225.69,229.56,40.48,325.58,0.7,-7.47,-112.88,-52.81,0.813,13.511,11.196,0.931
976,-1.62,-40.18,-29.67,-54.77,-222.26,200.6,55.77,355.51,-77.84,-18.02,-153.91,-8.6,0.655,8.927,6.586,1.072
977,-1.47,-44.69,-27.37,-57.0,-250.92,303.55,17.84,242.76,105.26,10.35,5.14,-96.08,1.69,17.088,14.183,0.553
978,-1.25,-41.19,-26.54,-57.03,-219.48,211.51,45.88,360.26,-56.9,-12.99,-152.6,-17.8,0.557,17.124,11.042,1.488
979,-0.9,-40.85,-27.4,-58.57,-229.94,230.04,34.86,304.97,27.48,-2.4,-89.19,-67.05,1.012,11.478,8.761,0.832
980,-1.31,-41.66,-28.45,-55.69,-222.06,210.79,28.92,287.89,44.8,0.1,-76.9,-71.69,0.928,18.585,7.93,0.977
981,-1.36,-40.66,-28.17,-56.92,-225.68,226.54,16.2,235.68,97.66,7.92,-24.51,-87.14,0.947,17.969,14.825,0.977
982,-0.4,-41.5,-27.88,-62.24,-201.89,193.4,30.24,272.51,22.8,0.03,-79.23,-59.68,0.785,7.674,8.477,1.111
983,-0.53,-42.75,-29.35,-57.2,-232.31,234.07,51.77,377.72,-51.06,-15.57,-161.06,-27.77,0.649,18.028,14.91,0.535
984,-1.19,-40.6,-28.26,-56.53,-227.42,222.12,56.1,373.48,-82.3,-17.32,-160.98,-9.96,0.746,16.255,5.651,0.926
985,-0.93,-40.94,-28.6,-59.73,-245.77,261.29,23.73,259.62,88.38,6.17,-28.14,-90.23,1.346,15.206,11.482,0.612
986,-1.13,-40.01,-26.89,-62.89,-236.73,247.03,51.78,368.42,-28.93,-14.32,-144.36,-39.2,0.816,20.248,10.564,0.741
987,-1.22,-41.52,-28.5,-58.85,-227.1,228.85,68.15,395.64,-119.74,-25.85,-183.92,12.25,0.53,14.139,10.728,0.675
988,-1.48,-41.15,-28.4,-56.79,-240.37,246.03,64.83,416.11,-118.28,-23.86,-190.17,9.26,0.611,20.916,10.685,0.678
989,-0.63,-44.24,-29.65,-61.73,-263.38,270.11,16.54,258.1,118.31,10.35,-18.49,-96.81,1.51,18.788,14.269,0.596
990,-1.11,-42.12,-27.92,-59.12,-226.82,258.53,31.68,283.19,49.87,1.87,-62.72,-81.8,1.107,11.054,13.218,0.607
991,-0.81,-40.2,-28.77,-58.43,-229.78,230.71,22.48,252.08,76.36,7.37,-29.02,-86.46,1.256,19.863,7.326,0.806
992,-0.85,-41.15,-27.44,-58.66,-224.34,231.65,36.24,313.9,28.47,-2.89,-100.41,-66.39,0.819,15.662,12.142,0.727
993,-0.97,-40.88,-28.51,-57.38,-224.18,223.62,24.72,266.27,66.67,4.82,-50.18,-83.0,1.069,20.223,8.206,0.898
994,-0.86,-40.27,-27.45,-55.64,-227.19,222.34,57.85,379.23,-78.15,-19.82,-165.65,-10.54,0.615,19.305,6.962,0.798
995,-1.13,-42.86,-27.59,-63.51,-218.76,234.5,70.96,386.81,-121.42,-25.54,-177.66,10.02,0.556,20.452,8.332,0.545
996,-0.28,-43.58,-28.28,-57.6,-236.57,234.0,59.16,386.78,-81.79,-20.07,-167.3,-13.64,0.859,10.485,6.645,0.55
997,-0.18,-39.12,-29.32,-56.55,-231.41,220.98,56.45,382.37,-76.0,-19.35,-170.45,-10.2,0.524,17.233,11.93,0.679
998,-1.23,-43.3,-27.87,-56.16,-223.39,238.88,44.51,355.69,-27.14,-10.32,-138.8,-41.2,0.731,20.215,12.893,0.901
999,-1.33,-40.68,-25.95,-57.99,-222.8,219.0,48.69,368.04,-71.71,-15.1,-157.29,-10.99,0.603,17.886,9.71,1.475
